timestamp,trade_price,side,trade_qty,bid_qty,ask_qty
2025-11-09T12:33:35.970000+00:00,20076.75318405,SELL,21.75886,11.928332,4.958379
2025-11-09T12:33:35.984000+00:00,20070.59279201,BUY,6.312713,90.077688,28.549269
2025-11-09T12:33:36.003000+00:00,20072.74603141,BUY,5.858565,4.113003,3.638016
2025-11-09T12:33:36.044000+00:00,20074.27152015,SELL,6.248517,3.562447,6.476519
2025-11-09T12:33:36.052000+00:00,20070.64447648,SELL,3.897483,13.742983,25.334798
2025-11-09T12:33:36.081000+00:00,20077.0215358,BUY,1.841064,17.009142,28.988639
2025-11-09T12:33:36.126000+00:00,20076.22456525,SELL,4.264686,13.41562,28.21522
2025-11-09T12:33:36.141000+00:00,20072.66617599,BUY,15.294567,28.951908,40.271535
2025-11-09T12:33:36.171000+00:00,20069.61910657,BUY,1.601796,16.908321,12.267404
2025-11-09T12:33:36.173000+00:00,20068.32393239,BUY,4.169486,21.663818,23.223944
2025-11-09T12:33:36.211000+00:00,20073.31702645,BUY,5.88879,37.110732,14.637715
2025-11-09T12:33:36.254000+00:00,20075.86808116,SELL,1.303504,31.971311,29.584864
2025-11-09T12:33:36.297000+00:00,20078.32850953,SELL,3.859112,20.434389,18.817136
2025-11-09T12:33:36.305000+00:00,20084.21540459,BUY,6.571339,50.593582,42.0274
2025-11-09T12:33:36.316000+00:00,20086.55536946,BUY,6.082671,45.056296,14.827144
2025-11-09T12:33:36.363000+00:00,20088.35992201,SELL,7.431356,8.826554,4.505642
2025-11-09T12:33:36.407000+00:00,20087.47548016,SELL,3.341668,11.967225,20.681969
2025-11-09T12:33:36.423000+00:00,20087.09211542,SELL,5.223913,24.826311,66.28989
2025-11-09T12:33:36.449000+00:00,20087.2817796,SELL,5.025195,70.994658,49.556485
2025-11-09T12:33:36.490000+00:00,20090.24908701,BUY,1.691787,39.325952,18.846113
2025-11-09T12:33:36.504000+00:00,20091.73567576,BUY,2.214056,4.371946,16.167376
2025-11-09T12:33:36.528000+00:00,20107.17878432,SELL,3.262457,61.446488,36.121431
2025-11-09T12:33:36.561000+00:00,20108.62398747,SELL,10.24731,51.514456,47.079959
2025-11-09T12:33:36.577000+00:00,20120.84989782,SELL,5.741979,35.171559,43.016456
2025-11-09T12:33:36.606000+00:00,20124.86043658,BUY,3.019745,17.932182,20.814476
2025-11-09T12:33:36.647000+00:00,20126.11577077,BUY,2.431975,10.614927,12.906979
2025-11-09T12:33:36.661000+00:00,20124.86183375,SELL,2.556731,13.713591,12.377973
2025-11-09T12:33:36.681000+00:00,20128.15083163,BUY,13.369908,22.238596,10.296728
2025-11-09T12:33:36.725000+00:00,20129.32930634,BUY,13.172812,18.844698,32.124447
2025-11-09T12:33:36.768000+00:00,20126.28873842,BUY,16.032475,12.861041,23.226992
2025-11-09T12:33:36.791000+00:00,20125.96528522,BUY,5.943469,9.575371,12.572891
2025-11-09T12:33:36.832000+00:00,20124.77374289,BUY,6.533759,10.897115,12.567833
2025-11-09T12:33:36.855000+00:00,20124.95833291,BUY,10.141058,10.120641,11.463178
2025-11-09T12:33:36.880000+00:00,20125.5837067,BUY,7.635512,1.0,7.363271
2025-11-09T12:33:36.926000+00:00,20131.42636653,BUY,3.243548,10.799901,6.838334
2025-11-09T12:33:36.946000+00:00,20139.34504475,BUY,3.754597,5.080896,15.346731
2025-11-09T12:33:36.971000+00:00,20145.55491768,BUY,0.381245,4.464457,4.685183
2025-11-09T12:33:37.002000+00:00,20142.67911506,BUY,16.24421,14.987953,20.28868
2025-11-09T12:33:37.045000+00:00,20150.10374945,BUY,32.107783,121.258563,55.58913
2025-11-09T12:33:37.077000+00:00,20147.29264997,BUY,5.735526,14.303486,24.194337
2025-11-09T12:33:37.119000+00:00,20144.5098891,SELL,13.569965,38.597324,29.221803
2025-11-09T12:33:37.166000+00:00,20147.28483264,SELL,9.701128,40.26239,36.012296
2025-11-09T12:33:37.185000+00:00,20149.05428266,BUY,7.131242,14.209316,12.757582
2025-11-09T12:33:37.224000+00:00,20150.1539171,SELL,9.066708,24.177586,18.848052
2025-11-09T12:33:37.235000+00:00,20144.73278869,SELL,11.586928,14.264487,18.899231
2025-11-09T12:33:37.247000+00:00,20140.38911376,BUY,4.969546,16.475761,16.011777
2025-11-09T12:33:37.260000+00:00,20134.34791317,SELL,7.00211,11.476431,20.185524
2025-11-09T12:33:37.267000+00:00,20157.34813792,BUY,3.033459,7.649858,30.785897
2025-11-09T12:33:37.282000+00:00,20179.47264093,BUY,6.993768,9.848919,10.192584
2025-11-09T12:33:37.322000+00:00,20178.64523627,SELL,18.882236,9.231269,11.357125
2025-11-09T12:33:37.363000+00:00,20183.01173025,SELL,7.333693,11.793628,7.950097
2025-11-09T12:33:37.368000+00:00,20183.24051721,BUY,5.641154,23.368179,18.647239
2025-11-09T12:33:37.414000+00:00,20186.54755376,BUY,7.23685,17.633001,16.937135
2025-11-09T12:33:37.437000+00:00,20188.18810943,BUY,18.298478,30.741119,49.965418
2025-11-09T12:33:37.445000+00:00,20192.24284991,SELL,17.536578,11.19395,19.75981
2025-11-09T12:33:37.447000+00:00,20188.09615455,SELL,4.481609,15.091485,12.35597
2025-11-09T12:33:37.461000+00:00,20186.75902216,SELL,3.287852,9.922205,24.057525
2025-11-09T12:33:37.506000+00:00,20189.55659892,SELL,13.43064,3.667809,11.121778
2025-11-09T12:33:37.537000+00:00,20192.16339057,BUY,3.34683,7.179917,10.344655
2025-11-09T12:33:37.579000+00:00,20193.76175778,SELL,5.458536,10.882012,15.581918
2025-11-09T12:33:37.623000+00:00,20197.48420852,BUY,4.51386,13.278428,16.521883
2025-11-09T12:33:37.673000+00:00,20191.64637624,SELL,13.657823,10.741345,30.25774
2025-11-09T12:33:37.710000+00:00,20193.01583227,SELL,5.004769,6.145728,19.695347
2025-11-09T12:33:37.724000+00:00,20197.89747394,BUY,5.681192,11.638642,4.938042
2025-11-09T12:33:37.771000+00:00,20199.43732286,SELL,1.99129,6.001361,5.937204
2025-11-09T12:33:37.806000+00:00,20196.17053999,SELL,18.793371,10.842302,2.691051
2025-11-09T12:33:37.847000+00:00,20198.05005155,SELL,16.323257,23.145593,22.651672
2025-11-09T12:33:37.864000+00:00,20199.24908493,SELL,8.974051,11.088274,14.099701
2025-11-09T12:33:37.902000+00:00,20200.47586271,SELL,4.458421,54.821582,54.285257
2025-11-09T12:33:37.911000+00:00,20202.29295407,BUY,10.532865,8.602577,14.390654
2025-11-09T12:33:37.919000+00:00,20198.82368914,BUY,17.1528,42.726509,23.772967
2025-11-09T12:33:37.932000+00:00,20188.26825733,BUY,5.445153,28.58539,6.80533
2025-11-09T12:33:37.962000+00:00,20181.52489236,BUY,5.422406,35.42885,21.893568
2025-11-09T12:33:37.978000+00:00,20181.64072038,SELL,6.18481,48.841189,62.691288
2025-11-09T12:33:38.025000+00:00,20180.2154052,BUY,2.861439,8.890078,32.654194
2025-11-09T12:33:38.041000+00:00,20185.25319789,BUY,7.162666,6.843833,53.553213
2025-11-09T12:33:38.052000+00:00,20177.33594046,SELL,10.540134,4.42633,6.71518
2025-11-09T12:33:38.087000+00:00,20168.42685364,BUY,19.339663,35.462894,33.746919
2025-11-09T12:33:38.100000+00:00,20168.00632866,BUY,6.458521,40.468504,4.897801
2025-11-09T12:33:38.106000+00:00,20166.01836004,SELL,4.639828,18.473225,15.660617
2025-11-09T12:33:38.138000+00:00,20167.19906039,SELL,38.237094,12.352929,3.466693
2025-11-09T12:33:38.172000+00:00,20167.40841686,BUY,11.699199,5.41927,6.983501
2025-11-09T12:33:38.196000+00:00,20167.94708847,SELL,18.98774,27.282312,12.778575
2025-11-09T12:33:38.224000+00:00,20170.16108466,SELL,3.873706,29.024168,42.170958
2025-11-09T12:33:38.264000+00:00,20172.8293831,BUY,4.283245,4.409953,15.004138
2025-11-09T12:33:38.303000+00:00,20177.97626105,SELL,2.921877,17.942032,53.798517
2025-11-09T12:33:38.337000+00:00,20173.3800611,SELL,2.357957,49.395745,35.718618
2025-11-09T12:33:38.375000+00:00,20173.10898387,SELL,10.886393,12.445313,23.975658
2025-11-09T12:33:38.385000+00:00,20174.15263553,SELL,12.805173,27.473993,11.799797
2025-11-09T12:33:38.428000+00:00,20183.34438699,BUY,14.007442,9.709864,12.03625
2025-11-09T12:33:38.452000+00:00,20177.32446045,SELL,7.261387,7.555997,6.107986
2025-11-09T12:33:38.487000+00:00,20181.83006101,BUY,11.86217,16.912968,16.695785
2025-11-09T12:33:38.518000+00:00,20186.50503538,SELL,2.675026,21.459707,16.323408
2025-11-09T12:33:38.522000+00:00,20183.26190016,BUY,1.173155,9.195328,7.838973
2025-11-09T12:33:38.563000+00:00,20183.86675218,SELL,7.472408,30.361651,42.240967
2025-11-09T12:33:38.571000+00:00,20186.1226052,SELL,2.303637,41.841493,57.767622
2025-11-09T12:33:38.594000+00:00,20179.45710264,BUY,0.716898,3.119853,15.40693
2025-11-09T12:33:38.614000+00:00,20177.06350905,SELL,4.347417,9.987844,7.763188
2025-11-09T12:33:38.638000+00:00,20168.40192116,SELL,1.719666,11.056155,24.715432
2025-11-09T12:33:38.680000+00:00,20174.30123315,SELL,1.766234,15.261917,13.2122
2025-11-09T12:33:38.713000+00:00,20177.81732092,BUY,11.341079,15.364611,5.796331
2025-11-09T12:33:38.731000+00:00,20177.25230182,SELL,2.238697,59.718294,34.837365
2025-11-09T12:33:38.737000+00:00,20177.19975092,BUY,6.582757,9.767094,62.367545
2025-11-09T12:33:38.746000+00:00,20178.73904445,BUY,6.662259,85.0208,40.224424
2025-11-09T12:33:38.776000+00:00,20182.85759532,SELL,16.97993,12.455917,21.793653
2025-11-09T12:33:38.792000+00:00,20180.84047724,BUY,17.576852,9.435493,30.271766
2025-11-09T12:33:38.820000+00:00,20162.76516588,BUY,21.925144,42.973069,9.191255
2025-11-09T12:33:38.866000+00:00,20159.32236258,SELL,5.106717,36.682172,14.325371
2025-11-09T12:33:38.888000+00:00,20155.84939533,BUY,7.147666,26.29071,13.865426
2025-11-09T12:33:38.907000+00:00,20148.92403357,SELL,20.769722,65.606956,24.590373
2025-11-09T12:33:38.948000+00:00,20143.04844115,SELL,3.061181,6.309137,16.462956
2025-11-09T12:33:38.978000+00:00,20137.17526491,BUY,2.7849,67.389658,20.644729
2025-11-09T12:33:38.997000+00:00,20138.39126121,SELL,15.606428,26.456523,42.066997
2025-11-09T12:33:39.042000+00:00,20132.0387704,BUY,2.720627,7.217754,4.198959
2025-11-09T12:33:39.088000+00:00,20137.41230844,BUY,1.031211,22.457046,34.636028
2025-11-09T12:33:39.125000+00:00,20133.06723614,BUY,3.909113,21.795014,11.203407
2025-11-09T12:33:39.168000+00:00,20128.90383584,SELL,6.671874,10.133829,7.916554
2025-11-09T12:33:39.194000+00:00,20128.59295667,SELL,7.723329,72.244867,51.772776
2025-11-09T12:33:39.216000+00:00,20131.74830922,BUY,7.343365,16.970044,47.005609
2025-11-09T12:33:39.247000+00:00,20133.48623817,SELL,4.613706,15.349431,20.606798
2025-11-09T12:33:39.283000+00:00,20135.19904133,SELL,3.872674,27.634899,25.509065
2025-11-09T12:33:39.291000+00:00,20135.26699732,SELL,5.894029,5.548954,10.648323
2025-11-09T12:33:39.316000+00:00,20135.7366552,SELL,36.941983,14.286137,35.629675
2025-11-09T12:33:39.366000+00:00,20134.02181434,BUY,14.763725,11.06571,9.324416
2025-11-09T12:33:39.401000+00:00,20143.47491294,BUY,16.327411,11.209538,11.648617
2025-11-09T12:33:39.412000+00:00,20148.77194251,BUY,8.838942,14.703757,15.518563
2025-11-09T12:33:39.416000+00:00,20149.6595685,BUY,12.563763,4.6596,22.534937
2025-11-09T12:33:39.459000+00:00,20147.63497638,BUY,12.811224,59.089811,110.397244
2025-11-09T12:33:39.509000+00:00,20147.52053178,BUY,4.282562,7.063499,4.454212
2025-11-09T12:33:39.531000+00:00,20148.73478436,BUY,13.218084,21.669068,22.292002
2025-11-09T12:33:39.580000+00:00,20145.73914657,SELL,8.999498,71.633821,68.417989
2025-11-09T12:33:39.598000+00:00,20146.20506056,BUY,5.056655,20.160589,20.791735
2025-11-09T12:33:39.612000+00:00,20146.66992727,SELL,4.22343,32.870949,2.869202
2025-11-09T12:33:39.640000+00:00,20145.15990663,BUY,7.200165,72.572767,5.300601
2025-11-09T12:33:39.650000+00:00,20148.43130143,BUY,4.94603,17.948613,51.264623
2025-11-09T12:33:39.651000+00:00,20147.54317347,SELL,3.995891,10.583768,12.895234
2025-11-09T12:33:39.675000+00:00,20151.50898614,SELL,10.475175,14.265348,14.055313
2025-11-09T12:33:39.709000+00:00,20150.15859532,BUY,12.814934,19.577347,20.233552
2025-11-09T12:33:39.745000+00:00,20146.13671488,SELL,8.872457,41.06162,28.067246
2025-11-09T12:33:39.786000+00:00,20141.73741358,SELL,16.020135,37.59962,48.663251
2025-11-09T12:33:39.789000+00:00,20147.30914848,BUY,6.06115,32.061632,22.078627
2025-11-09T12:33:39.796000+00:00,20146.18190671,BUY,14.473387,1.0,4.883188
2025-11-09T12:33:39.836000+00:00,20145.84209986,SELL,1.262325,4.633872,11.242921
2025-11-09T12:33:39.883000+00:00,20137.82421893,SELL,3.920661,1.0,13.920389
2025-11-09T12:33:39.932000+00:00,20136.0653122,SELL,10.511737,10.825284,12.884738
2025-11-09T12:33:39.933000+00:00,20136.33679918,BUY,6.112786,19.561412,21.800852
2025-11-09T12:33:39.976000+00:00,20134.83874447,BUY,9.043521,37.039933,1.690416
2025-11-09T12:33:39.984000+00:00,20136.08011497,BUY,3.054112,7.041693,18.205653
2025-11-09T12:33:40.026000+00:00,20136.44818052,BUY,6.896362,21.456044,21.924406
2025-11-09T12:33:40.039000+00:00,20139.78812393,SELL,6.986027,37.607266,17.713395
2025-11-09T12:33:40.073000+00:00,20143.54576901,SELL,8.514191,13.332778,20.714707
2025-11-09T12:33:40.100000+00:00,20136.11089165,SELL,4.418001,71.565284,62.121908
2025-11-09T12:33:40.115000+00:00,20141.25261986,SELL,4.1501,8.951214,21.469807
2025-11-09T12:33:40.116000+00:00,20143.05148522,BUY,2.910003,29.033267,20.469328
2025-11-09T12:33:40.117000+00:00,20133.49264126,BUY,3.129608,4.586502,4.655185
2025-11-09T12:33:40.144000+00:00,20134.1291232,BUY,5.749721,14.858997,78.936058
2025-11-09T12:33:40.165000+00:00,20144.41960449,BUY,7.459545,38.015997,27.314015
2025-11-09T12:33:40.170000+00:00,20131.96239322,SELL,5.519796,49.142536,40.487018
2025-11-09T12:33:40.218000+00:00,20134.96610808,SELL,36.062148,13.111147,18.767185
2025-11-09T12:33:40.267000+00:00,20127.65966109,BUY,10.171175,5.073558,14.10301
2025-11-09T12:33:40.278000+00:00,20124.09289864,BUY,5.056807,8.265366,10.213178
2025-11-09T12:33:40.297000+00:00,20125.30543734,SELL,5.162819,22.98519,28.254447
2025-11-09T12:33:40.329000+00:00,20124.92061927,SELL,5.203781,53.658763,23.925947
2025-11-09T12:33:40.370000+00:00,20121.97703067,BUY,3.832162,16.973894,20.195146
2025-11-09T12:33:40.406000+00:00,20120.99550426,SELL,22.999735,3.524211,4.701002
2025-11-09T12:33:40.455000+00:00,20134.94598469,SELL,9.199131,38.529379,15.055144
2025-11-09T12:33:40.478000+00:00,20137.60735395,SELL,4.600922,29.889079,37.041903
2025-11-09T12:33:40.494000+00:00,20141.10321016,BUY,9.268452,26.623404,34.82609
2025-11-09T12:33:40.537000+00:00,20146.23679556,BUY,9.763284,15.866648,40.896307
2025-11-09T12:33:40.569000+00:00,20146.07455751,BUY,13.8307,1.981872,7.466173
2025-11-09T12:33:40.580000+00:00,20154.60597349,BUY,8.740971,11.633238,16.503058
2025-11-09T12:33:40.598000+00:00,20158.09151911,SELL,6.467957,60.992229,91.247197
2025-11-09T12:33:40.636000+00:00,20157.6690266,BUY,10.52107,8.901625,4.886058
2025-11-09T12:33:40.645000+00:00,20159.8735215,SELL,2.213282,36.287177,25.66922
2025-11-09T12:33:40.679000+00:00,20162.51989797,SELL,8.717242,27.018427,25.016501
2025-11-09T12:33:40.702000+00:00,20166.94223716,BUY,29.877959,3.876028,4.144535
2025-11-09T12:33:40.707000+00:00,20161.71065162,SELL,24.545273,16.777542,12.000373
2025-11-09T12:33:40.715000+00:00,20160.80983369,SELL,30.204066,46.104939,138.548679
2025-11-09T12:33:40.722000+00:00,20157.40321725,BUY,7.715584,44.263371,8.047983
2025-11-09T12:33:40.754000+00:00,20162.54551141,SELL,5.14112,5.706027,3.591068
2025-11-09T12:33:40.802000+00:00,20166.03971885,SELL,2.803893,28.111198,7.655255
2025-11-09T12:33:40.807000+00:00,20163.90365506,SELL,3.047518,11.545824,5.662818
2025-11-09T12:33:40.810000+00:00,20164.85811831,SELL,3.341089,6.219946,10.412103
2025-11-09T12:33:40.852000+00:00,20165.75535872,BUY,2.731169,10.689335,46.289482
2025-11-09T12:33:40.889000+00:00,20155.61077974,BUY,6.63597,128.274378,60.731367
2025-11-09T12:33:40.896000+00:00,20157.51802234,SELL,6.127833,11.570289,10.990626
2025-11-09T12:33:40.908000+00:00,20165.01613785,SELL,29.471559,4.36261,7.728005
2025-11-09T12:33:40.923000+00:00,20164.48487664,BUY,2.43829,34.92556,29.767633
2025-11-09T12:33:40.949000+00:00,20159.43134589,BUY,0.651039,67.413912,20.795345
2025-11-09T12:33:40.990000+00:00,20158.77499039,SELL,3.826666,48.00043,47.913057
2025-11-09T12:33:40.998000+00:00,20159.24069306,SELL,5.320523,18.009695,28.520766
2025-11-09T12:33:41.025000+00:00,20151.50918452,SELL,1.592796,43.27508,68.009364
2025-11-09T12:33:41.040000+00:00,20153.15808011,BUY,0.928879,7.54825,27.26848
2025-11-09T12:33:41.058000+00:00,20153.42683053,BUY,29.477024,48.495252,68.736488
2025-11-09T12:33:41.059000+00:00,20155.07310899,BUY,11.159107,18.065856,25.053596
2025-11-09T12:33:41.087000+00:00,20154.94319995,SELL,15.976306,52.094274,31.716294
2025-11-09T12:33:41.113000+00:00,20146.2352309,SELL,8.775609,11.107495,71.978257
2025-11-09T12:33:41.162000+00:00,20148.07331788,BUY,20.672917,30.677378,42.004383
2025-11-09T12:33:41.169000+00:00,20148.95619733,SELL,7.605736,76.550505,65.230427
2025-11-09T12:33:41.198000+00:00,20149.16243902,BUY,8.974469,19.584225,18.352277
2025-11-09T12:33:41.226000+00:00,20139.09519129,BUY,7.380613,37.622486,31.957609
2025-11-09T12:33:41.234000+00:00,20139.49764551,SELL,13.211956,13.538833,21.139804
2025-11-09T12:33:41.284000+00:00,20142.65546177,SELL,3.836855,9.865093,6.366776
2025-11-09T12:33:41.331000+00:00,20134.09317727,BUY,10.028791,10.302447,12.127327
2025-11-09T12:33:41.367000+00:00,20135.10396494,BUY,12.202804,62.256652,44.304356
2025-11-09T12:33:41.379000+00:00,20140.73677115,SELL,29.983943,4.426376,24.809462
2025-11-09T12:33:41.387000+00:00,20151.42995283,BUY,11.646089,22.238137,10.391486
2025-11-09T12:33:41.404000+00:00,20154.34225814,SELL,4.202183,50.632978,45.417946
2025-11-09T12:33:41.449000+00:00,20159.10938644,BUY,3.185014,29.03388,26.70533
2025-11-09T12:33:41.471000+00:00,20157.79993056,SELL,15.629818,15.293407,12.308608
2025-11-09T12:33:41.514000+00:00,20162.38271886,BUY,8.151189,39.050047,76.517903
2025-11-09T12:33:41.553000+00:00,20159.5691834,SELL,8.358064,26.867202,9.683505
2025-11-09T12:33:41.592000+00:00,20159.64198362,BUY,31.210662,29.05658,29.684396
2025-11-09T12:33:41.596000+00:00,20152.38551821,BUY,17.254846,36.44985,25.857584
2025-11-09T12:33:41.614000+00:00,20159.9833443,SELL,4.683871,30.332341,12.735274
2025-11-09T12:33:41.654000+00:00,20179.65280293,BUY,1.432777,69.432181,12.867353
2025-11-09T12:33:41.701000+00:00,20181.30738198,BUY,6.202499,25.960112,9.083568
2025-11-09T12:33:41.734000+00:00,20180.75155366,BUY,43.435309,5.661566,10.368628
2025-11-09T12:33:41.748000+00:00,20186.53641643,BUY,11.87267,7.897766,8.494683
2025-11-09T12:33:41.788000+00:00,20181.1951176,SELL,4.019448,8.907615,3.925682
2025-11-09T12:33:41.837000+00:00,20190.9261271,SELL,1.726061,23.566443,32.026531
2025-11-09T12:33:41.887000+00:00,20189.33446826,BUY,10.109796,28.047895,21.087493
2025-11-09T12:33:41.911000+00:00,20188.58847316,BUY,6.177541,20.08664,14.488909
2025-11-09T12:33:41.929000+00:00,20187.53445208,SELL,8.653166,12.87585,21.466086
2025-11-09T12:33:41.953000+00:00,20174.84838983,SELL,8.585487,6.656455,12.266002
2025-11-09T12:33:41.972000+00:00,20175.36537607,SELL,15.175788,26.402164,9.830645
2025-11-09T12:33:41.978000+00:00,20171.15438177,SELL,5.352335,5.318797,3.0643
2025-11-09T12:33:42.004000+00:00,20171.27120747,SELL,7.151541,18.763949,37.71853
2025-11-09T12:33:42.020000+00:00,20169.00129789,BUY,7.612715,4.846192,9.828922
2025-11-09T12:33:42.029000+00:00,20169.43011923,SELL,28.370762,25.736859,39.337447
2025-11-09T12:33:42.043000+00:00,20167.53137316,SELL,6.459457,74.637634,18.463294
2025-11-09T12:33:42.093000+00:00,20169.27438047,SELL,2.884091,4.457363,3.41081
2025-11-09T12:33:42.105000+00:00,20171.09972091,SELL,4.643694,9.186191,7.817408
2025-11-09T12:33:42.122000+00:00,20185.43913707,BUY,8.662439,18.848734,26.414431
2025-11-09T12:33:42.154000+00:00,20179.70259213,BUY,8.691158,23.854659,11.440588
2025-11-09T12:33:42.179000+00:00,20184.19692793,BUY,8.161565,5.053027,35.487445
2025-11-09T12:33:42.198000+00:00,20181.9748993,SELL,20.672867,14.934791,21.97594
2025-11-09T12:33:42.233000+00:00,20176.31877798,SELL,2.246079,153.18927,87.019153
2025-11-09T12:33:42.275000+00:00,20184.40091265,SELL,2.789248,12.433577,12.956558
2025-11-09T12:33:42.314000+00:00,20184.8744037,SELL,5.315738,12.211802,14.485392
2025-11-09T12:33:42.361000+00:00,20184.91337211,BUY,10.867739,5.975966,20.950567
2025-11-09T12:33:42.410000+00:00,20185.86317669,BUY,19.213543,17.58642,11.993222
2025-11-09T12:33:42.427000+00:00,20185.94343844,BUY,3.494333,11.211682,9.808105
2025-11-09T12:33:42.449000+00:00,20181.73718208,SELL,10.697928,57.094298,46.74597
2025-11-09T12:33:42.471000+00:00,20185.53147813,BUY,27.160753,1.364727,3.902344
2025-11-09T12:33:42.504000+00:00,20189.20263037,SELL,4.608093,9.352283,9.387098
2025-11-09T12:33:42.510000+00:00,20200.00402326,SELL,6.242388,10.491964,5.563243
2025-11-09T12:33:42.540000+00:00,20199.90283259,BUY,1.866944,23.914479,17.778491
2025-11-09T12:33:42.584000+00:00,20202.5712807,BUY,3.753209,13.517358,18.522499
2025-11-09T12:33:42.620000+00:00,20200.75126521,SELL,2.347873,49.61539,3.632448
2025-11-09T12:33:42.659000+00:00,20203.86094483,SELL,4.054483,12.888147,12.735029
2025-11-09T12:33:42.687000+00:00,20199.2254583,BUY,2.317793,28.859158,16.765928
2025-11-09T12:33:42.701000+00:00,20201.28236325,SELL,3.385546,6.714603,23.487594
2025-11-09T12:33:42.741000+00:00,20198.99788933,BUY,10.308915,34.721588,26.90101
2025-11-09T12:33:42.773000+00:00,20197.7139794,BUY,1.401914,9.260538,22.335005
2025-11-09T12:33:42.798000+00:00,20201.16868287,BUY,3.08691,10.33152,18.822576
2025-11-09T12:33:42.814000+00:00,20240.55474846,BUY,5.423891,4.856237,6.658678
2025-11-09T12:33:42.824000+00:00,20241.03442203,BUY,2.182117,37.051111,42.132078
2025-11-09T12:33:42.858000+00:00,20241.53041523,SELL,6.720449,55.859959,24.254655
2025-11-09T12:33:42.887000+00:00,20246.70401821,SELL,1.291948,10.73175,9.800874
2025-11-09T12:33:42.910000+00:00,20244.719533,SELL,14.83057,11.450675,25.778098
2025-11-09T12:33:42.919000+00:00,20245.66305159,BUY,5.041242,12.585958,5.564094
2025-11-09T12:33:42.933000+00:00,20243.52824435,BUY,6.722393,64.620309,132.712332
2025-11-09T12:33:42.969000+00:00,20243.77445865,BUY,8.76319,72.753403,214.198165
2025-11-09T12:33:42.971000+00:00,20240.13771448,BUY,1.896484,28.04825,1.751964
2025-11-09T12:33:42.976000+00:00,20238.09783983,SELL,3.368692,18.855698,43.930035
2025-11-09T12:33:43.015000+00:00,20240.32399345,BUY,12.961255,21.957928,10.086429
2025-11-09T12:33:43.056000+00:00,20240.20785015,SELL,15.676746,39.705419,30.015928
2025-11-09T12:33:43.084000+00:00,20241.19735599,SELL,9.360208,7.961769,10.204917
2025-11-09T12:33:43.106000+00:00,20240.23296789,BUY,46.126487,14.647471,18.923716
2025-11-09T12:33:43.133000+00:00,20238.09024775,SELL,13.641497,2.01532,9.619237
2025-11-09T12:33:43.179000+00:00,20239.04090997,BUY,3.290228,22.134166,26.686693
2025-11-09T12:33:43.186000+00:00,20241.03478682,BUY,19.50949,31.270526,54.928665
2025-11-09T12:33:43.191000+00:00,20237.92614835,SELL,10.229562,14.830047,30.342378
2025-11-09T12:33:43.214000+00:00,20237.61074678,BUY,7.535743,11.136631,7.692166
2025-11-09T12:33:43.238000+00:00,20229.11425307,SELL,8.059422,8.094865,7.049864
2025-11-09T12:33:43.267000+00:00,20228.53761787,BUY,8.014237,6.528991,1.0
2025-11-09T12:33:43.269000+00:00,20233.05915175,SELL,3.764522,21.297568,38.773413
2025-11-09T12:33:43.278000+00:00,20241.12728147,SELL,8.543816,30.451928,44.999058
2025-11-09T12:33:43.283000+00:00,20240.46362391,SELL,9.320454,33.424076,49.465702
2025-11-09T12:33:43.302000+00:00,20232.31789648,BUY,11.956151,36.376995,66.96431
2025-11-09T12:33:43.308000+00:00,20234.12535785,BUY,8.487061,5.132719,11.005615
2025-11-09T12:33:43.334000+00:00,20229.10657616,BUY,11.76071,1.0,47.09268
2025-11-09T12:33:43.380000+00:00,20229.1093708,BUY,12.781512,15.898863,6.544531
2025-11-09T12:33:43.406000+00:00,20218.20719057,SELL,39.426473,9.296599,12.045244
2025-11-09T12:33:43.415000+00:00,20231.76926192,BUY,13.468747,4.045934,8.584646
2025-11-09T12:33:43.463000+00:00,20223.45616704,BUY,6.37217,25.1772,13.185832
2025-11-09T12:33:43.486000+00:00,20213.67558413,BUY,3.345063,11.016962,2.847586
2025-11-09T12:33:43.530000+00:00,20217.24564025,BUY,22.909057,13.211777,10.534367
2025-11-09T12:33:43.566000+00:00,20219.08080373,SELL,3.085094,16.993039,40.397428
2025-11-09T12:33:43.588000+00:00,20253.17106231,SELL,3.88169,21.904585,12.399931
2025-11-09T12:33:43.602000+00:00,20254.03837545,SELL,11.082826,20.7733,29.203277
2025-11-09T12:33:43.641000+00:00,20252.35344998,BUY,8.504155,37.564968,30.52749
2025-11-09T12:33:43.676000+00:00,20252.55866655,BUY,0.417971,20.703324,13.740112
2025-11-09T12:33:43.722000+00:00,20263.95034232,BUY,3.256958,2.379238,3.830537
2025-11-09T12:33:43.751000+00:00,20266.88665314,SELL,8.089008,55.681431,44.80589
2025-11-09T12:33:43.791000+00:00,20268.73768166,BUY,34.324165,4.190843,3.95275
2025-11-09T12:33:43.810000+00:00,20269.12274179,BUY,19.708146,19.52759,19.392811
2025-11-09T12:33:43.832000+00:00,20264.11127017,SELL,14.687373,18.973641,12.051807
2025-11-09T12:33:43.857000+00:00,20269.07866951,SELL,6.92487,11.745716,20.915538
2025-11-09T12:33:43.891000+00:00,20268.24937846,BUY,5.763907,53.151262,16.642983
2025-11-09T12:33:43.920000+00:00,20271.31364703,SELL,9.353403,27.59129,14.241579
2025-11-09T12:33:43.964000+00:00,20275.62023148,BUY,1.689709,28.650762,11.617441
